url,price,city,neighbourhood,bedrooms,bathrooms,surface_area,property_type,latitude,longitude,description,furnished,property_mortgaged,lister_type,facade,building_age
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-and-annex-tripoli---al-sarraj-77da065e,,Tripoli,Al Serraj,4,5,250 sqm,Villa,28.625485,79.821091,"Al-Zawiya Real Estate Tripoli presents a special offer for a newly built villa in a prestigious and strategic location.
Property No.: 18
Location: Tripoli - Al-Sarraj, Thalajat Bridge Road, near Concord Hall
Land Area: 250 square meters
Built Area: 550 square meters
The villa consists of two floors and an annex.
First Floor:
Guest Reception Hall
Guest Bathroom
Living Room Open to Kitchen
Ladies Reception Hall
Bathroom
Indoor Skylight with Private Swimming Pool
Second Floor:
Living Room
Service Kitchen
2 Bedrooms
Bathroom
Master Bedroom with Private Bathroom and Dressing Room
Annex:
Bedroom
Living Room
Bathroom
Service Kitchen
Additional Information:
Super Luxurious Finishing Using the Finest Materials
High-Quality Flooring, Windows, and Doors
Excellent Sanitary Fittings
Property Photos Reflect the Quality of Construction
Private Residential Location Near the Mosque and All Facilities and Services
Commission:
1% from Buyer
2% from Seller
For inquiries or more information, please Contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/apartment-modern-finishing-zawiyat-al-dahmani-e6689fd9,"850,000 LYD",Tripoli,Zawiyat Al-Dahmani,3,2,160 sqm,Apartment,28.625485,79.821091,"Hassan Real Estate Marketing presents a special offer for sale – a luxurious apartment with modern finishing and an exceptional location.
Location: Tripoli – Zawiyat Al-Dahmani, opposite Al-Shatt Market
Area: 160 square meters
Property Type: Residential Apartment for Sale
Status: Ready to Move In
Apartment Specifications:
3 Bedrooms
Guest Lounge
Kitchen Open to the Central Yard
2 Bathrooms
Features:
Modern Interior Finishing
Elegant and Distinctive Facade
Building Features:
Modern Elevator
Security Guard
Private Parking
Documents: All paperwork is in order and ready for immediate transfer
Sale Price: 850,000 Libyan Dinars Cash
Commission: Only 1%
For inquiries or more details, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-super-lux-al-hawari-92afd683,"3,000,000 LYD",Benghazi,Hawary,4,4,800 sqm,Villa,28.625485,79.821091,"Al Farouk Real Estate Services offers a special offer: Super Lux villa for sale.
Villa Details:
Location: Al-Hawari - Valley Compound
Land Area: 800 square meters
Consists of:
Bedrooms
Bathroom
Kitchen
Reception Hall
Additional Information:
Modern building with a contemporary design
Legal property certificate
Asphalt road directly to the villa door
Price:
3,000,000 Libyan Dinars
For inquiries or more information, please contact Al Farouk Real Estate Services via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-furnished-university-district-5490b792,"4,000,000 LYD",Benghazi,University district,3,4,500 sqm,Villa,28.625485,79.821091,"Al Farouk Real Estate Services offers a special offer: Villa for sale
Location:
University District, near Remote World and Venice Street
Property Details:
Land Area: 500 square meters
Roof Area: 250 square meters
One facade on a 15-meter-wide street
The villa consists of:
Master bedroom with private bathroom
Two bedrooms with shared bathrooms
Independent living room with bathroom and a door separating it from the rest of the house
Two spacious living rooms
Internal corridor
Internal kitchen
External kitchen
All rooms, living rooms, and living room are air-conditioned
Finishing:
Spanish porcelain in the living rooms and living room
Spanish ceramics in the bathrooms and bedrooms
Italian aluminum windows that can be opened
Price:
3,500,000 Libyan dinars (including full furniture and electronic devices)
For inquiries or more information, please contact Al Farouk Real Estate Services via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-prime-location-al-kish--075f25a0,,Benghazi,Al-Kesh,3,2,N/A,Apartment,28.625485,79.821091,"Ayham Real Estate Office offers an apartment for sale.
Address :Al Kish 7000, Gulf Area
Floor: Ground
The apartment consists of:
3 rooms
Square hall
2 bathrooms
For more details, please call or contact us via WhatsApp.",0,0,Agent,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-tripoli-sidra-64bdb039,"875,000 LYD",Tripoli,Al-Sedra,4,4,500 sqm,Villa,28.625485,79.821091,"Arzaq Real Estate Marketing offers you a two-story villa with a Gulf design for sale.
Location: Sidra – Al-Malikiyah Mall Street – near Othman bin Affan Mosque
Land area: 500 square meters
Total roof area: 500 square meters
Ground floor roof area: 250 square meters
First floor roof area: 250 square meters
Villa details:
Ground floor consists of:
Men's reception room with bathroom
Master bathroom
Large hall
Women's reception room
Kitchen
First floor consists of:
Master bedroom with bathroom
2 bedrooms
Master bathroom
Hall
Kitchen
Balcony
Additional specifications:
Large U-shaped garden
All bathrooms equipped with buried batteries and ceramic tiles
Personal construction – with strong foundations and concrete bases with a 100% width ratio, God willing
The villa needs: Doors + garden service + gypsum + decoration
Location within a subdivision:
Asphalt subdivision
Streets 10 meters wide
The price per square meter of land in the subdivision ranges From 1,200 to 1,300 dinars
Price: 875,000, negotiable
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/house-ground-floor-tripoli-khallet-al-farjan-c64b432c,"235,000 LYD",Tripoli,Khallet Al Furjan,3,3,N/A,House,28.625485,79.821091,"Malak Real Estate Investment Company offers a special offer for ready-to-move-in homes in a prime location.
Location: Tripoli - Khallet Al-Farjan, Ben Aoun Triangle, near Al-Nour Mosque.
The homes consist of:
3 bedrooms
Ladies' lounge
Kitchen
3 bathrooms
Outdoor guest reception hall with its own bathroom
Outdoor staircase
Additional information:
Shared water well
Fountain
The building is built on concrete foundations.
The location is very close to the main road and tarred street.
A vital location close to all services.
Ownership: 100%
Price: 235,000 dinars
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/-2024--cafebf02,,Benghazi,Venice 2,3,2,150 sqm,Apartment,28.625485,79.821091,"The Cooperation Office for Real Estate Services offers you an apartment for sale
Location: Venice - Al-Mawadda Plan
Condition: New apartment not yet inhabited
Area: 150 square meters
Floor: Third Upper
Components:
3 rooms
2 bathrooms
Kitchen
Hall
Reception hall
Additional information:
Procedures: Full ownership
To inquire about more information, please contact us by clicking on the contact button or sending us a message via WhatsApp",0,0,Agent,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/house-good-benghazi-umm-mabrouka-f9170f01,"350,000 LYD",Benghazi,om mabroka,2,1,560 sqm,House,28.625485,79.821091,"The Brothers for Real Estate Services present to you a house for sale
Location: Umm Mabrouka, Bin Hilal Plan near Al-Amaim
Land area: 560 meters
Roofed area: 120 meters
The house consists of:
2 rooms (4 x 5)
Bathroom
Hall
Internal kitchen
External kitchen
Storage house
Fully seismic fence
Features:
Close to the tar
Street
Link
Sale price: 350,000 dinars (negotiable)
For inquiries or more information, please contact us via the call button or via the WhatsApp application.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-excellent-sidi-hussein-82a53ed3,,Benghazi,Sidi Hussein,3,2,160 sqm,Apartment,28.625485,79.821091,"Al-Raed Real Estate Services offers you an apartment for sale
Location: Sidi Hussein, Al-Fawah Street, the last building on the left
Area: 160 square meters.
Floor: First floor
Apartment details:
3 bedrooms.
2 bathrooms.
Spacious hall.
2 balconies.
Advantages:
There is an elevator.
For more information, please contact us by clicking on the contact button or sending us a message via WhatsApp",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-benghazi-baloun-street-0b959659,,Benghazi,Baloun,7 +,7,1176 sqm,Villa,28.625485,79.821091,"Al-Raed Real Estate Services presents to you a villa for sale
Location: Al-Barniq Street Baloun
Land area: 1176 square meters
Roofed area: 300 square meters.
Villa details:
Design: Duplex, consisting of:
Ground floor: Reception area.
First floor: Bedrooms.
Each floor consists of several:
Bedrooms
Kitchen
Reception halls
Bathroom
For more information, please contact us by clicking on the contact button or sending us a message via WhatsApp",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-fully-furnished-benghazi-bouatni-51d00ca3,,Benghazi,Boatni,7,4,630 sqm,Villa,28.625485,79.821091,"Location:
Benghazi | Bouatni Hyundai Agent Street
Land area: 630 m
Property roof: 200 m
Property details:
Overlooking two streets
3 apartments
Ground floor
Second floor:
Two apartments, each apartment has a roof of 100 m
Swimming pool with system
Kosh
Barbecue session
Animal pen
For more information, please contact us by clicking on the contact button",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-modern-finishing-benghazi-venice-396d20ee,,Benghazi,Venecia,3,2,125 sqm,Apartment,28.625485,79.821091,"Ayham Real Estate Office offers an apartment for sale.
Location: Benghazi | Venice
Property Area: 125 m2
Property Details:
3 Bedrooms
Hall
Kitchen
Square Room
2 Bathrooms
For more information, please contact us by clicking the contact button.",0,0,Agent,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-for-sale-3-floors-benghazi-al-fuwaihat-967461a8,"5,000,000 LYD",Benghazi,Al-Fuwaihat,4,4,630 sqm,Villa,28.625485,79.821091,"Al-Raed Real Estate Services presents a special offer: Villa for Sale
Location: Al-Fuwaihat
Land Area: 630 square meters
Roof Area: 400 square meters
Design: Consists of three floors
Ground Floor
Second Floor: Independent Apartment
Third Floor: Annex
The floors consist of:
Bedrooms
Bathroom
Living Room
Reception Hall
Kitchen
Additional Information:
Varied design suitable for large families or residential investment
Units can be separated for rental or independent use
Very central location close to all amenities and services
Good finishing and comfortable interior spaces
Al-Raed Real Estate Services
Villa price: 5 million dinars
For inquiries and more details, please call or message us via WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-double-facade-tripoli-janzour-99499b10,,Tripoli,Zanzour al shat,3,3,400 sqm,Villa,28.625485,79.821091,"Manazil Luxury Real Estate presents a special offer for a well-finished, double-facade residential villa.
(Property No.: 3038)
Location: Janzour - Al-Alwani, near all services (kiosk, butcher, pharmacy, herbalist, grocery market)
Land Area: 400 square meters
Roof Area: 380 square meters
Finishing: 2011
Property Type: Residential Villa - Two Floors - Two Facades
The villa consists of:
Ground Floor:
Reception Hall
Living Room
Ladies' Lounge
Kitchen
First Floor:
Master Bedroom
2 Additional Bedrooms
Bathroom
Terrace (open roof)
Additional Information:
Vital location close to all essential amenities and services
Suitable for quiet family living
For inquiries or more information, please visit the headquarters of Manazil Investor Services Real Estate Marketing",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-semi-finished-tripoli-ghanima-3e2afee8,"650,000 LYD",Ghanima,Ghanima,2,2,320 sqm,Villa,28.625485,79.821091,"Krawaa Luxury Real-Estate presents a semi-finished villa.
Location: Greater Tripoli - Al-Quway'a - Al-Maria Tourist Village
Year of Construction: 2025
Offer Type: Semi-Finished Villa
Specifications:
Land Area: 320 square meters
Total Covered Area: 130 square meters
The villa consists of:
Living Room
Kitchen
Bathroom
Wall-Mounted Closet
Bedroom
Master Bedroom with Private Bathroom
Direct View of the Pool
Spacious Lawn-Gardened Outdoor Area
Parking Space
Additional Information:
Private Location within an Integrated Tourist Village
All Services Available within the Project
Title Deed: Sacred Property Certificate
Official License with State Tourist Classification
Price:
650,000 Libyan Dinars per villa
Payment in cash + 1% buyer's commission
For inquiries or more information, please contact us via phone or WhatsApp",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-furnished-with-design-tripoli-al-baish-2f5960a8,"680,000 LYD",Tajoura,albaeishei,3,4,400 sqm,Villa,28.625485,79.821091,"Krawaa Luxury Real Estate offers you an exceptional opportunity to own a luxurious, custom-designed, fully furnished villa, available for sale or exchange.
Property Type: Ground floor villa, furnished with a custom design and finish.
Location: Tripoli - Al-Ba'ish, behind Hawazat Al-Ward - Qatran District.
Completion Year: 2023.
Property Details:
Land Area: 400 square meters
Roof Area: 270 square meters
Located in a prosperous and quiet residential neighborhood.
The villa consists of:
Exterior:
Fully furnished outdoor men's reception hall
Outdoor kitchen
Outdoor bathroom
Interior:
Large, fully furnished living room with a view of the pool
Indoor kitchen with fully equipped appliances
Dining table
Women's reception hall
2 bedrooms (children's room + master bedroom)
Fully equipped indoor bathroom
Features:
Fully furnished swimming pool
L-shaped outdoor seating area with treated planks
Specific space for installing an outdoor screen
Grill and slaughterhouse area
Wooden deck and natural grass
School parking The car
Additional information:
The villa is tastefully constructed and furnished with exclusive finishes by the owner.
All furniture is of the finest quality.
Legal documents:
Real estate certificate.
Price: 680,000 Libyan dinars.
Payment method: Cash or exchange.
Company commission: 1%.
For inquiries or more details, please contact Karawah Luxury Real Estate via phone or WhatsApp.",1,0,Owner,N/A,N/A
