price,location,city,neighborhood,bedrooms,bathrooms,furnished?,surface_area,land_area,number_of_floors,building_age,facade,property_mortgaged?,lister_type,payment_method,category,subcategory,floor,reference_id,main_amenities,nearby,additional_amenities,property_status,country,real_estate_type,zoned_for
5000.0,"https://www.google.com/maps/search/?api=1&query=32.878616,13.358629&zoom=15",Tripoli,Ain Zara,4 Bedrooms,2 Bathrooms,Unfurnished,157 meter square,300 meter square,1 Floor,0 - 11 months,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,Mosque,,,,,
750000.0,"https://www.google.com/maps/search/?api=1&query=32.835373,13.12224&zoom=15",Benghazi,Al Hawary,3 Bedrooms,2 Bathrooms,Unfurnished,140 meter square,,,0 - 11 months,,No,Agent,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,,,,,,
3300000.0,"https://www.google.com/maps/search/?api=1&query=32.863201,13.226069&zoom=15",Tripoli,Al-Karuba,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,530 meter square,540 meter square,2 Floors,6 - 9 years,Northern,No,Landlord,Cash,Property For Sale,Villas for Sale,,,Balcony,,Staircase,,,,
5500000.0,"https://www.google.com/maps/search/?api=1&query=32.854507,13.194166&zoom=15",Tripoli,Al-Baesh,2 Bedrooms,2 Bathrooms,Semi Furnished,130 meter square,320 meter square,,Under Construction,Eastern,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
260000.0,"https://www.google.com/maps/search/?api=1&query=32.827942,13.381835&zoom=15",Tripoli,Al-Baesh,2 Bedrooms,2 Bathrooms,Furnished,115 meter square,300 meter square,,0 - 11 months,,No,Agent,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
250000.0,"https://www.google.com/maps/search/?api=1&query=32.841991,13.13535&zoom=15",Tripoli,Al-Shok Rd,3 Bedrooms,2 Bathrooms,Unfurnished,110 meter square,,,Under Construction,Eastern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Third Floor,,,,,,,,
9990.0,"https://www.google.com/maps/search/?api=1&query=32.720387,13.237236&zoom=15",Tripoli,Bin Ashour,More Than 6 Bedrooms,5 Bathrooms,Furnished,450 meter square,625 meter square,3 Floors,10 - 19 years,Northeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,123456789,,,,,,,
175000.0,"https://www.google.com/maps/search/?api=1&query=31.980897,20.132525&zoom=15",Tripoli,Khallet Alforjan,3 Bedrooms,2 Bathrooms,Unfurnished,120 meter square,140 meter square,1 Floor,0 - 11 months,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
2500000.0,"https://www.google.com/maps/search/?api=1&query=32.836651,13.107516&zoom=15",Tripoli,Al-Serraj,2 Bedrooms,One Bathroom,Unfurnished,115 meter square,,,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,Third Floor,,,Mosque,,,,,
425000.0,"https://www.google.com/maps/search/?api=1&query=32.759854,13.350723&zoom=15",Tripoli,Tajura,5 Bedrooms,3 Bathrooms,Unfurnished,260 meter square,455 meter square,2 Floors,6 - 9 years,Northeast,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
11110.0,"https://www.google.com/maps/search/?api=1&query=32.778717,13.361871&zoom=15",Tripoli,Al-Karuba,More Than 6 Bedrooms,More Than 6 Bathrooms,Semi Furnished,300 meter square,500 meter square,3 Floors,6 - 9 years,,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
270000.0,"https://www.google.com/maps/search/?api=1&query=32.883167,13.141514&zoom=15",Benghazi,Venice,5 Bedrooms,More Than 6 Bathrooms,Unfurnished,300 meter square,1000 meter square,2 Floors,Under Construction,,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
8500.0,,Tripoli,Abu Saleem,More Than 6 Bedrooms,More Than 6 Bathrooms,Semi Furnished,225 meter square,575 meter square,4 Floors,10 - 19 years,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,45678,,,,,,,
220000.0,,Marj,Other,Studio,One Bathroom,Furnished,100 meter square,2100 meter square,,1 - 5 years,Eastern,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
285000.0,"https://www.google.com/maps/search/?api=1&query=32.794044,13.078004&zoom=15",Tripoli,Ain Zara,3 Bedrooms,One Bathroom,Unfurnished,110 meter square,,,Under Construction,Southeast,No,Landlord,Cash,Property For Sale,Apartments for Sale,Third Floor,,Balcony,,Facilities for the Disabled,,,,
1000400.0,"https://www.google.com/maps/search/?api=1&query=32.806927,13.382565&zoom=15",Tripoli,Al-Sabaa,,,,280 meter square,500 meter square,4 Floors,10 - 19 years,Northern,No,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,Hospital,,Complete,,,
2250000.0,"https://www.google.com/maps/search/?api=1&query=32.695797,13.068289&zoom=15",Tripoli,Al-Seyaheyya,5 Bedrooms,2 Bathrooms,Unfurnished,200 meter square,200 meter square,1 Floor,6 - 9 years,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
2250000.0,"https://www.google.com/maps/search/?api=1&query=32.022751,20.102357&zoom=15",Tripoli,Ain Zara,4 Bedrooms,2 Bathrooms,Unfurnished,200 meter square,200 meter square,1 Floor,Under Construction,,Yes,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
800000.0,"https://www.google.com/maps/search/?api=1&query=32.800801,13.196549&zoom=15",Benghazi,Shabna,3 Bedrooms,One Bathroom,Unfurnished,180 meter square,,,0 - 11 months,,No,Agent,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,School,,,,,
300000.0,"https://www.google.com/maps/search/?api=1&query=32.496845,20.815306&zoom=15",Tripoli,Al-Shok Rd,4 Bedrooms,3 Bathrooms,Unfurnished,170 meter square,,,6 - 9 years,,No,Landlord,Cash,Property For Sale,Apartments for Sale,Fourth Floor,,,,,,,,
150000.0,,Benghazi,Bu Fakhrah,3 Bedrooms,One Bathroom,Semi Furnished,250 meter square,300 meter square,,10 - 19 years,Eastern,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,Air Conditioning,Mosque,,,,,
3500000.0,"https://www.google.com/maps/search/?api=1&query=32.829792,13.26672&zoom=15",Tripoli,Wild Life Rd,3 Bedrooms,3 Bathrooms,Unfurnished,160 meter square,220 meter square,1 Floor,0 - 11 months,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
35000.0,"https://www.google.com/maps/search/?api=1&query=32.781734,13.059069&zoom=15",Tripoli,Souq Al-Juma'a,,,,880 meter square,300 meter square,4 Floors,10 - 19 years,Eastern,No,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
57000.0,"https://www.google.com/maps/search/?api=1&query=32.886253,13.208923&zoom=15",Tripoli,Al-Karuba,2 Bedrooms,One Bathroom,Unfurnished,90 meter square,,,0 - 11 months,Western,No,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,Built in Wardrobes,,,,,,
185000.0,"https://www.google.com/maps/search/?api=1&query=32.138764,20.100274&zoom=15",Benghazi,Al-Hijaz st.,4 Bedrooms,3 Bathrooms,Furnished,420 meter square,695 meter square,3 Floors,20+ years,Northern,No,Landlord,Cash,Property For Sale,Villas for Sale,,,Installed Kitchen,,Broadband Internet,,,,
460000.0,"https://www.google.com/maps/search/?api=1&query=32.863687,13.20844&zoom=15",Tripoli,Janzour,2 Bedrooms,2 Bathrooms,Unfurnished,120 meter square,,,10 - 19 years,Northeast,No,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,,,Storage,,,,
250000.0,"https://www.google.com/maps/search/?api=1&query=32.072033,20.075195&zoom=15",Tripoli,Janzour,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,215 meter square,500 meter square,3 Floors,20+ years,Western,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Installed Kitchen,,,,,,
190000.0,"https://www.google.com/maps/search/?api=1&query=32.72331,13.172546&zoom=15",Tripoli,Ain Zara,3 Bedrooms,One Bathroom,Furnished,100 meter square,400 meter square,1 Floor,1 - 5 years,,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
4000000.0,"https://www.google.com/maps/search/?api=1&query=32.843332,13.246849&zoom=15",Benghazi,Boatni,3 Bedrooms,2 Bathrooms,Unfurnished,205 meter square,500 meter square,1 Floor,Under Construction,Eastern,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,Facilities for the Disabled,,,,
10000.0,"https://www.google.com/maps/search/?api=1&query=32.837647,13.127973&zoom=15",Tripoli,Al Dahra,2 Bedrooms,One Bathroom,Unfurnished,200 meter square,,,20+ years,Northwest,No,Landlord,Cash,Property For Sale,Apartments for Sale,Last floor with roof,,,,,,,,
900000.0,"https://www.google.com/maps/search/?api=1&query=13.455698,8.44015&zoom=15",Tripoli,Salah Al-Din,4 Bedrooms,2 Bathrooms,Semi Furnished,145 meter square,,,20+ years,Northern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Third Floor,,,,Staircase,,,,
5328.0,"https://www.google.com/maps/search/?api=1&query=32.899801,13.036623&zoom=15",Benghazi,Hai Qatar,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,300 meter square,540 meter square,2 Floors,Under Construction,,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
2250000.0,"https://www.google.com/maps/search/?api=1&query=32.790047,13.014216&zoom=15",Tripoli,Ain Zara,3 Bedrooms,3 Bathrooms,Unfurnished,255 meter square,400 meter square,1 Floor,1 - 5 years,Western,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
45000.0,"https://www.google.com/maps/search/?api=1&query=32.751783,13.268121&zoom=15",Tripoli,Abu Saleem,More Than 6 Bedrooms,3 Bathrooms,Semi Furnished,155 meter square,144 meter square,3 Floors,1 - 5 years,Western,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
600000.0,"https://www.google.com/maps/search/?api=1&query=32.063489,20.066079&zoom=15",Tripoli,Janzour,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,900 meter square,527 meter square,3 Floors,20+ years,Southern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Balcony,,,,,,
650000.0,"https://www.google.com/maps/search/?api=1&query=32.8941,13.193558&zoom=15",Tripoli,Janzour,1 Bedroom,One Bathroom,Furnished,6 foot square,3 foot square,1 Floor,0 - 11 months,Northern,Yes,Landlord,Cash,Property For Sale,Homes for Sale,,666,,Bank / ATM,Garden,,,,
550000.0,"https://www.google.com/maps/search/?api=1&query=32.82501,13.227407&zoom=15",Tripoli,Janzour,4 Bedrooms,4 Bathrooms,Semi Furnished,500 meter square,500 meter square,2 Floors,6 - 9 years,,No,Landlord,Cash,Property For Sale,Villas for Sale,,0913233973,,,,,,,
2250000.0,"https://www.google.com/maps/search/?api=1&query=32.089141,20.120204&zoom=15",Tripoli,Al-Jabs,2 Bedrooms,2 Bathrooms,Unfurnished,95 meter square,,,0 - 11 months,Western,No,Agent,Cash,Property For Sale,Apartments for Sale,Semi Ground Floor,,,,,,,,
850000.0,"https://www.google.com/maps/search/?api=1&query=32.816666,13.266667&zoom=15",Tripoli,Al-Serraj,4 Bedrooms,3 Bathrooms,Unfurnished,224 meter square,,,Under Construction,Northwest,No,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,,,,,,,
19999.0,"https://www.google.com/maps/search/?api=1&query=32.850435,13.181665&zoom=15",Benghazi,Qaminis,3 Bedrooms,2 Bathrooms,Unfurnished,120 meter square,478 meter square,1 Floor,Under Construction,Northern,No,Landlord,,Property For Sale,Homes for Sale,,,,,Facilities for the Disabled,,,,
1999999.0,"https://www.google.com/maps/search/?api=1&query=32.812992,13.013389&zoom=15",Jebel Akhdar,Bayda,3 Bedrooms,2 Bathrooms,Furnished,10300 meter square,13 hectare,,6 - 9 years,Northern,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
200000.0,"https://www.google.com/maps/search/?api=1&query=32.811981,13.013561&zoom=15",Tripoli,Al-Seyaheyya,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,2000 meter square,1000 meter square,5+ floors,20+ years,Southwest,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
150000.0,"https://www.google.com/maps/search/?api=1&query=32.78097,13.107126&zoom=15",Tripoli,Al-Hae Al-Senaea,3 Bedrooms,2 Bathrooms,Unfurnished,144 meter square,144 meter square,2 Floors,10 - 19 years,Northwest,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
275000.0,"https://www.google.com/maps/search/?api=1&query=32.791248,13.076077&zoom=15",Misrata,Other,2 Bedrooms,2 Bathrooms,Semi Furnished,5 meter square,766 meter square,,1 - 5 years,,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,Supermarket,,,,,
2300000.0,"https://www.google.com/maps/search/?api=1&query=31.646442,20.020937&zoom=15",Tripoli,Al-Baesh,2 Bedrooms,One Bathroom,Semi Furnished,100 meter square,500 meter square,,0 - 11 months,Eastern,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,Garden,,,,
7000000.0,"https://www.google.com/maps/search/?api=1&query=32.848789,13.086883&zoom=15",Jebel Akhdar,Bayda,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,410 meter square,370 meter square,2 Floors,20+ years,Southern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
350000.0,,Benghazi,Al Hawary,3 Bedrooms,2 Bathrooms,Unfurnished,800 meter square,,2 Floors,,,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
111111121.0,"https://www.google.com/maps/search/?api=1&query=32.855667,13.135594&zoom=15",Tripoli,Al-Najila,4 Bedrooms,5 Bathrooms,Semi Furnished,171 meter square,46666 meter square,2 Floors,1 - 5 years,Eastern,No,Landlord,,Property For Sale,Homes for Sale,,,,,,,,,
648138.0,"https://www.google.com/maps/search/?api=1&query=32.410905,14.910722&zoom=15",Benghazi,Hai Qatar,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,540 meter square,300 meter square,2 Floors,Under Construction,,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
40000.0,"https://www.google.com/maps/search/?api=1&query=32.770092,13.350389&zoom=15",Tripoli,Other,3 Bedrooms,2 Bathrooms,Unfurnished,120 meter square,265 meter square,1 Floor,Under Construction,Southern,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
500000.0,,Tripoli,Al-Shok Rd,3 Bedrooms,3 Bathrooms,Unfurnished,175 meter square,,,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,Sixth floor,,Balcony,,,,,,
800000.0,"https://www.google.com/maps/search/?api=1&query=32.756416,21.737617&zoom=15",Tripoli,Tareeq Al-Mashtal,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,560 meter square,345 meter square,2 Floors,0 - 11 months,,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
3250000.0,,Tripoli,Qerqarish,,,,130 meter square,130 meter square,2 Floors,20+ years,Western,No,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
730000.0,"https://www.google.com/maps/search/?api=1&query=32.675404,13.036482&zoom=15",Tripoli,Ain Zara,3 Bedrooms,4 Bathrooms,Unfurnished,370 meter square,1295 meter square,2 Floors,10 - 19 years,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
10000.0,"https://www.google.com/maps/search/?api=1&query=32.095508,20.137699&zoom=15",Tripoli,Al-Serraj,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,400 meter square,600 meter square,2 Floors,20+ years,Northern,No,Agent,Cash,Property For Sale,Homes for Sale,,,Refrigerator,,Broadband Internet,,,,
115000.0,,Tripoli,Al-Serraj,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,600 meter square,600 meter square,4 Floors,20+ years,Northern,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
410000.0,"https://www.google.com/maps/search/?api=1&query=32.838162,13.229692&zoom=15",Tripoli,Airport Road,5 Bedrooms,3 Bathrooms,Unfurnished,230 meter square,562 meter square,1 Floor,Under Construction,Southern,No,Landlord,,Property For Sale,Homes for Sale,,,,,,,,,
12222.0,"https://www.google.com/maps/search/?api=1&query=32.818933,13.250027&zoom=15",Tripoli,Old City,More Than 6 Bedrooms,2 Bathrooms,Unfurnished,140 meter square,200 meter square,3 Floors,6 - 9 years,Northwest,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Air Conditioning,,,,,,
3000000.0,"https://www.google.com/maps/search/?api=1&query=32.821906,13.076027&zoom=15",Tripoli,Al-Bivio,4 Bedrooms,2 Bathrooms,Unfurnished,200 meter square,600 meter square,1 Floor,10 - 19 years,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
3000000.0,"https://www.google.com/maps/search/?api=1&query=32.821906,13.076027&zoom=15",Benghazi,Sidi Khalifa,3 Bedrooms,4 Bathrooms,Semi Furnished,180 meter square,1000 meter square,,,Northern,No,Landlord,,Property For Sale,Homes for Sale,,,Air Conditioning,Supermarket,,,,,
800000.0,,Tripoli,Airport Road,3 Bedrooms,2 Bathrooms,Unfurnished,170 meter square,705 meter square,2 Floors,0 - 11 months,Northeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Balcony,,Garden,,,,
650000.0,,Tripoli,Abu Saleem,3 Bedrooms,2 Bathrooms,Unfurnished,150 meter square,,,20+ years,Western,No,Landlord,Cash,Property For Sale,Apartments for Sale,Fourth Floor,,Installed Kitchen,,,,,,
1450000.0,,Tripoli,Janzour,More Than 6 Bedrooms,More Than 6 Bathrooms,Semi Furnished,1200 meter square,1200 meter square,3 Floors,10 - 19 years,Eastern,No,Agent,Cash,Property For Sale,Homes for Sale,,777,Balcony,,,,,,
27000000.0,"https://www.google.com/maps/search/?api=1&query=32.796917,13.173257&zoom=15",Tripoli,Al-Serraj,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,400 meter square,245 meter square,2 Floors,1 - 5 years,Northern,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
870000.0,"https://www.google.com/maps/search/?api=1&query=32.825798,13.329039&zoom=15",Tripoli,Arada,More Than 6 Bedrooms,3 Bathrooms,Unfurnished,240 meter square,240 meter square,2 Floors,20+ years,Southern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Air Conditioning,,,,,,
250000.0,"https://www.google.com/maps/search/?api=1&query=32.238459,20.190889&zoom=15",Benghazi,Keesh,4 Bedrooms,2 Bathrooms,Unfurnished,185 meter square,,,6 - 9 years,Northwest,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,Balcony,Parking,Garden,,,,
450000.0,"https://www.google.com/maps/search/?api=1&query=32.725578,13.133547&zoom=15",Tripoli,Al-Sabaa,3 Bedrooms,2 Bathrooms,Unfurnished,144 meter square,144 meter square,2 Floors,1 - 5 years,Western,No,Agent,Cash,Property For Sale,Homes for Sale,,,Installed Kitchen,,Garage Parking,,,,
300000.0,"https://www.google.com/maps/search/?api=1&query=32.835409,13.176957&zoom=15",Misrata,Other,4 Bedrooms,One Bathroom,Furnished,160 meter square,,,20+ years,Southern,No,Landlord,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
8000000.0,"https://www.google.com/maps/search/?api=1&query=32.816723,13.025963&zoom=15",Al Khums,Other,4 Bedrooms,3 Bathrooms,Furnished,229 meter square,250 meter square,,1 - 5 years,Western,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
1100000.0,"https://www.google.com/maps/search/?api=1&query=32.822304,13.058512&zoom=15",Tripoli,Abu Meshmasha,,,,240 meter square,240 meter square,,20+ years,Western,No,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
950000.0,"https://www.google.com/maps/search/?api=1&query=32.876694,13.288498&zoom=15",Tripoli,Abu Saleem,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,360 meter square,300 meter square,2 Floors,6 - 9 years,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
450000.0,,Benghazi,Al-Sayeda A'esha,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,640 meter square,530 meter square,2 Floors,Under Construction,,No,Landlord,Cash,Property For Sale,Villas for Sale,,,Private Pool,,,,,,
520000.0,"https://www.google.com/maps/search/?api=1&query=32.856098,13.262019&zoom=15",Tripoli,Bin Ashour,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,450 meter square,481 meter square,2 Floors,20+ years,Southern,No,Agent,Cash,Property For Sale,Homes for Sale,,,Air Conditioning,,,,,,
1000000.0,"https://www.google.com/maps/search/?api=1&query=32.372856,15.093375&zoom=15",Tripoli,Ain Zara,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,450 meter square,240 meter square,2 Floors,Under Construction,Northeast,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
750000.0,"https://www.google.com/maps/search/?api=1&query=32.715042,14.06537&zoom=15",Tripoli,Bin Ashour,More Than 6 Bedrooms,3 Bathrooms,Unfurnished,440 meter square,220 meter square,2 Floors,1 - 5 years,Western,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
8000000.0,,Tripoli,Alswani,2 Bedrooms,2 Bathrooms,Unfurnished,150 meter square,150 meter square,1 Floor,0 - 11 months,Northwest,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,Elevator,,,,
750000.0,"https://www.google.com/maps/search/?api=1&query=32.827705,13.172697&zoom=15",Tripoli,Janzour,3 Bedrooms,2 Bathrooms,Unfurnished,140 meter square,,,20+ years,Southern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,,School,Garage Parking,,,,
